Herb Name,Parts Used in Treatment,Disease,Symptoms/Condition,Therapeutic Uses,Formulation,Dosage (mg),Administration Guidelines,Pharmacological Property,Side Effects,Prakriti,Dosha
Brahmi,Fruit,Skin Diseases,Fatigue,Digestive Aid,Capsules,275,Apply externally,Hypoglycemic,Mild Nausea,Vata-Pitta,Kapha
Ashwagandha,Seed,Liver Disorders,Stress,Anti-hypertensive,Tablets,436,Take twice daily,Antifungal,Diarrhea,Kapha,Kapha
Ashwagandha,Seed,Digestive Disorders,High Blood Pressure,Antiseptic,Juice,490,Apply externally,Antifungal,Drowsiness,Tridosha,Pitta
Amla,Flower,Mental Stress,Cough,Immune Booster,Decoction,994,Take with warm water,Antibacterial,None,Pitta,Vata
Triphala,Seed,Hypertension,High Blood Pressure,Antiseptic,Decoction,272,Take with warm water,Adaptogenic,Stomach Upset,Vata-Pitta,Pitta
Triphala,Root,Diabetes,Breathing Difficulty,Anti-hypertensive,Churna,298,Consume after meals,Analgesic,Stomach Upset,Tridosha,Kapha
Brahmi,Fruit,Inflammation,Cough,Digestive Aid,Churna,691,Take with warm water,Hypoglycemic,Stomach Upset,Tridosha,Kapha
Tulsi,Fruit,Arthritis,Anxiety,Detoxification,Extract,881,Take twice daily,Anti-inflammatory,Mild Nausea,Pitta-Kapha,Vata
Amla,Fruit,Mental Stress,Fever,Anti-hypertensive,Capsules,541,Take with warm water,Hypoglycemic,Diarrhea,Vata-Kapha,Kapha
Haritaki,Fruit,Inflammation,Stress,Digestive Aid,Churna,952,Take with warm water,Hepatoprotective,Allergic Reaction,Kapha,Kapha
Neem,Seed,Inflammation,Cough,Detoxification,Decoction,643,Take on an empty stomach,Anti-hypertensive,Allergic Reaction,Pitta-Kapha,Vata
Haritaki,Fruit,Respiratory Issues,Headache,Mental Calmness,Tablets,973,Take before sleep,Adaptogenic,Stomach Upset,Vata,Kapha
Tulsi,Bark,Digestive Disorders,Anxiety,Antioxidant,Capsules,920,Take with warm water,Antipyretic,Headache,Vata,Vata
Shatavari,Bark,Digestive Disorders,Indigestion,Anti-inflammatory,Tablets,408,Take twice daily,Antibacterial,Drowsiness,Vata,Vata
Ashwagandha,Leaf,Arthritis,Breathing Difficulty,Detoxification,Oil,365,Take with warm water,Antifungal,Diarrhea,Vata-Kapha,Kapha
Tulsi,Seed,Respiratory Issues,Fever,Adaptogen,Capsules,790,Take twice daily,Anti-hypertensive,None,Tridosha,Kapha
Amla,Root,Hypertension,Joint Pain,Antiseptic,Oil,266,Take before sleep,Antipyretic,Mild Nausea,Pitta,Vata
Amla,Seed,Digestive Disorders,Skin Rashes,Antioxidant,Powder,373,Take with warm water,Hypoglycemic,None,Vata-Pitta,Pitta
Triphala,Seed,Liver Disorders,Anxiety,Anti-hypertensive,Churna,364,Take on an empty stomach,Antifungal,Diarrhea,Pitta-Kapha,Kapha
Guggul,Seed,Hypertension,Stress,Antiseptic,Extract,978,Take twice daily,Antiviral,Diarrhea,Tridosha,Pitta
Shatavari,Flower,Liver Disorders,Anxiety,Immune Booster,Churna,917,Take with warm water,Antiviral,Headache,Pitta-Kapha,Vata
Tulsi,Root,Hypertension,Inflammation,Antioxidant,Tablets,592,Take twice daily,Antiviral,Drowsiness,Kapha,Vata
Shatavari,Leaf,Respiratory Issues,Breathing Difficulty,Anti-inflammatory,Capsules,579,Consume after meals,Antiviral,Drowsiness,Vata-Kapha,Vata
Ashwagandha,Fruit,Digestive Disorders,Breathing Difficulty,Anti-hypertensive,Oil,716,Apply externally,Anti-hypertensive,Allergic Reaction,Vata,Kapha
Triphala,Flower,Inflammation,Indigestion,Adaptogen,Juice,530,Apply externally,Antipyretic,Headache,Vata-Pitta,Vata
Haritaki,Bark,Skin Diseases,High Blood Pressure,Anti-inflammatory,Capsules,932,Take with warm water,Anti-hypertensive,Stomach Upset,Kapha,Pitta
Shatavari,Seed,Liver Disorders,Breathing Difficulty,Anti-inflammatory,Powder,416,Mix with honey,Anti-inflammatory,Diarrhea,Vata-Kapha,Vata
Manjistha,Flower,Liver Disorders,Skin Rashes,Mental Calmness,Extract,631,Take before sleep,Hepatoprotective,None,Vata-Kapha,Vata
Neem,Bark,Hypertension,Anxiety,Antioxidant,Decoction,392,Take twice daily,Adaptogenic,Drowsiness,Pitta,Vata
Triphala,Seed,Digestive Disorders,Anxiety,Detoxification,Capsules,615,Take on an empty stomach,Antiviral,None,Vata-Kapha,Vata
Manjistha,Flower,Mental Stress,Joint Pain,Anti-hypertensive,Juice,288,Take with warm water,Antiviral,Stomach Upset,Pitta-Kapha,Pitta
Haritaki,Bark,Liver Disorders,Stress,Detoxification,Extract,396,Take before sleep,Antipyretic,Headache,Vata,Kapha
Tulsi,Seed,Mental Stress,Stress,Detoxification,Tablets,670,Apply externally,Hepatoprotective,Drowsiness,Tridosha,Vata
Amla,Fruit,Hypertension,Anxiety,Anti-hypertensive,Powder,649,Apply externally,Anti-hypertensive,Headache,Tridosha,Kapha
Amla,Bark,Inflammation,Stress,Mental Calmness,Capsules,448,Take twice daily,Antipyretic,Allergic Reaction,Vata-Pitta,Pitta
Ashwagandha,Leaf,Liver Disorders,Stress,Detoxification,Extract,355,Apply externally,Antipyretic,Stomach Upset,Vata-Kapha,Vata
Shatavari,Root,Inflammation,Fever,Digestive Aid,Oil,593,Take before sleep,Antifungal,Drowsiness,Vata-Kapha,Pitta
Guggul,Root,Digestive Disorders,Fever,Immune Booster,Oil,905,Take before sleep,Antibacterial,None,Tridosha,Pitta
Guggul,Fruit,Respiratory Issues,Joint Pain,Detoxification,Tablets,194,Mix with honey,Anti-inflammatory,Diarrhea,Pitta,Kapha
Neem,Leaf,Respiratory Issues,Skin Rashes,Anti-hypertensive,Oil,234,Take before sleep,Anti-hypertensive,Allergic Reaction,Vata,Kapha
Amla,Seed,Diabetes,Anxiety,Antiseptic,Oil,672,Apply externally,Adaptogenic,Stomach Upset,Kapha,Vata
Neem,Root,Inflammation,Anxiety,Adaptogen,Juice,982,Take with warm water,Adaptogenic,None,Pitta-Kapha,Pitta
Manjistha,Bark,Respiratory Issues,Fever,Immune Booster,Churna,353,Apply externally,Antipyretic,Drowsiness,Pitta,Kapha
Tulsi,Fruit,Hypertension,Fatigue,Antiseptic,Oil,703,Take before sleep,Hepatoprotective,None,Vata-Kapha,Vata
Manjistha,Bark,Arthritis,Skin Rashes,Adaptogen,Churna,976,Take on an empty stomach,Antibacterial,Mild Nausea,Vata,Pitta
Shatavari,Seed,Liver Disorders,Fever,Anti-hypertensive,Tablets,674,Take before sleep,Analgesic,Allergic Reaction,Pitta,Pitta
Manjistha,Root,Respiratory Issues,Joint Pain,Digestive Aid,Tablets,420,Take on an empty stomach,Hypoglycemic,None,Pitta-Kapha,Pitta
Manjistha,Flower,Digestive Disorders,Cough,Anti-hypertensive,Decoction,821,Apply externally,Analgesic,Mild Nausea,Vata-Pitta,Pitta
Guggul,Bark,Hypertension,Fever,Antiseptic,Juice,159,Take on an empty stomach,Antifungal,Allergic Reaction,Tridosha,Kapha
Shatavari,Leaf,Skin Diseases,Indigestion,Antioxidant,Oil,216,Apply externally,Antifungal,Allergic Reaction,Pitta-Kapha,Kapha
Amla,Leaf,Arthritis,Fatigue,Immune Booster,Churna,230,Take twice daily,Anti-hypertensive,Allergic Reaction,Vata-Pitta,Kapha
Ashwagandha,Seed,Arthritis,Cough,Immune Booster,Churna,776,Apply externally,Adaptogenic,None,Pitta,Vata
Amla,Flower,Hypertension,High Blood Pressure,Antioxidant,Churna,844,Take before sleep,Hepatoprotective,Diarrhea,Vata,Pitta
Guggul,Root,Skin Diseases,Cough,Anti-hypertensive,Capsules,706,Take on an empty stomach,Analgesic,Allergic Reaction,Pitta-Kapha,Kapha
Guggul,Fruit,Liver Disorders,Indigestion,Detoxification,Oil,879,Apply externally,Antiviral,Allergic Reaction,Pitta-Kapha,Vata
Manjistha,Bark,Skin Diseases,Headache,Mental Calmness,Oil,407,Mix with honey,Adaptogenic,Allergic Reaction,Pitta,Pitta
Brahmi,Leaf,Liver Disorders,Indigestion,Detoxification,Oil,159,Consume after meals,Analgesic,Allergic Reaction,Kapha,Pitta
Haritaki,Seed,Liver Disorders,Skin Rashes,Mental Calmness,Powder,693,Apply externally,Antibacterial,Allergic Reaction,Pitta,Vata
Guggul,Bark,Diabetes,Headache,Adaptogen,Decoction,447,Consume after meals,Antiviral,Mild Nausea,Vata,Vata
Haritaki,Flower,Digestive Disorders,High Blood Pressure,Detoxification,Powder,380,Take twice daily,Analgesic,Stomach Upset,Pitta,Pitta
Ashwagandha,Fruit,Digestive Disorders,Stress,Anti-hypertensive,Oil,918,Take on an empty stomach,Antipyretic,Allergic Reaction,Vata-Pitta,Pitta
Tulsi,Root,Respiratory Issues,Headache,Adaptogen,Churna,121,Mix with honey,Hepatoprotective,None,Kapha,Vata
Haritaki,Bark,Hypertension,Fever,Detoxification,Tablets,141,Apply externally,Antipyretic,None,Tridosha,Kapha
Guggul,Root,Diabetes,Fatigue,Anti-inflammatory,Oil,612,Apply externally,Antipyretic,None,Kapha,Kapha
Guggul,Flower,Respiratory Issues,Cough,Digestive Aid,Extract,757,Apply externally,Antiviral,Diarrhea,Tridosha,Pitta
Haritaki,Flower,Liver Disorders,Indigestion,Immune Booster,Churna,625,Apply externally,Analgesic,Drowsiness,Vata-Pitta,Kapha
Brahmi,Root,Skin Diseases,Inflammation,Anti-inflammatory,Tablets,350,Apply externally,Antifungal,Diarrhea,Pitta-Kapha,Kapha
Ashwagandha,Root,Liver Disorders,Cough,Antiseptic,Decoction,873,Take with warm water,Antifungal,Headache,Vata,Kapha
Manjistha,Flower,Hypertension,Joint Pain,Immune Booster,Churna,211,Take before sleep,Antifungal,None,Tridosha,Vata
Triphala,Bark,Hypertension,Breathing Difficulty,Anti-inflammatory,Powder,110,Consume after meals,Hepatoprotective,Stomach Upset,Kapha,Pitta
Manjistha,Root,Respiratory Issues,Anxiety,Anti-hypertensive,Capsules,558,Take twice daily,Antiviral,Diarrhea,Tridosha,Kapha
Neem,Leaf,Liver Disorders,Inflammation,Anti-hypertensive,Capsules,931,Take before sleep,Analgesic,Headache,Vata-Kapha,Vata
Ashwagandha,Bark,Mental Stress,Stress,Adaptogen,Juice,705,Take on an empty stomach,Adaptogenic,Drowsiness,Vata-Kapha,Pitta
Tulsi,Leaf,Skin Diseases,Indigestion,Anti-inflammatory,Juice,273,Consume after meals,Anti-inflammatory,Diarrhea,Pitta-Kapha,Kapha
Amla,Flower,Diabetes,Fatigue,Adaptogen,Tablets,219,Take before sleep,Antipyretic,Stomach Upset,Pitta-Kapha,Vata
Manjistha,Bark,Arthritis,Breathing Difficulty,Antioxidant,Oil,991,Take twice daily,Analgesic,Mild Nausea,Pitta-Kapha,Pitta
Ashwagandha,Bark,Mental Stress,Skin Rashes,Digestive Aid,Powder,350,Take on an empty stomach,Hepatoprotective,Headache,Pitta,Kapha
Guggul,Fruit,Diabetes,Joint Pain,Digestive Aid,Juice,869,Take twice daily,Anti-inflammatory,Diarrhea,Vata-Pitta,Vata
Ashwagandha,Bark,Mental Stress,High Blood Pressure,Antioxidant,Extract,409,Consume after meals,Analgesic,Stomach Upset,Pitta-Kapha,Vata
Tulsi,Flower,Diabetes,Headache,Mental Calmness,Extract,909,Take twice daily,Antipyretic,Mild Nausea,Tridosha,Kapha
Triphala,Leaf,Arthritis,Anxiety,Antioxidant,Powder,817,Take twice daily,Antiviral,Headache,Vata-Pitta,Vata
Amla,Flower,Hypertension,Anxiety,Antiseptic,Oil,262,Consume after meals,Antifungal,Stomach Upset,Kapha,Pitta
Ashwagandha,Leaf,Arthritis,Indigestion,Immune Booster,Churna,524,Apply externally,Antipyretic,Stomach Upset,Pitta-Kapha,Vata
Guggul,Bark,Hypertension,Fever,Anti-hypertensive,Capsules,880,Mix with honey,Antibacterial,Mild Nausea,Vata-Pitta,Pitta
Brahmi,Root,Diabetes,Breathing Difficulty,Digestive Aid,Oil,901,Apply externally,Antifungal,None,Kapha,Pitta
Guggul,Root,Respiratory Issues,Cough,Anti-hypertensive,Extract,274,Take with warm water,Hepatoprotective,Allergic Reaction,Pitta-Kapha,Kapha
Shatavari,Flower,Inflammation,Fever,Detoxification,Powder,557,Apply externally,Anti-inflammatory,Diarrhea,Vata,Vata
Shatavari,Seed,Respiratory Issues,Indigestion,Immune Booster,Oil,246,Take on an empty stomach,Anti-hypertensive,Headache,Pitta,Kapha
Shatavari,Leaf,Hypertension,Skin Rashes,Antiseptic,Oil,641,Consume after meals,Anti-hypertensive,Drowsiness,Pitta,Vata
Manjistha,Root,Mental Stress,Cough,Immune Booster,Capsules,977,Apply externally,Adaptogenic,Stomach Upset,Tridosha,Pitta
Ashwagandha,Root,Liver Disorders,Anxiety,Antioxidant,Decoction,465,Mix with honey,Analgesic,Stomach Upset,Pitta,Kapha
Tulsi,Seed,Digestive Disorders,Breathing Difficulty,Antiseptic,Oil,748,Apply externally,Anti-hypertensive,Headache,Kapha,Pitta
Guggul,Fruit,Skin Diseases,Joint Pain,Antioxidant,Powder,891,Take on an empty stomach,Analgesic,Allergic Reaction,Pitta-Kapha,Vata
Shatavari,Root,Inflammation,Headache,Antiseptic,Tablets,519,Take before sleep,Hepatoprotective,Headache,Vata,Vata
Shatavari,Fruit,Diabetes,Breathing Difficulty,Mental Calmness,Decoction,699,Take before sleep,Antiviral,Mild Nausea,Pitta-Kapha,Vata
Haritaki,Seed,Liver Disorders,Stress,Adaptogen,Extract,818,Consume after meals,Antibacterial,Diarrhea,Pitta,Kapha
Neem,Fruit,Digestive Disorders,Joint Pain,Antioxidant,Oil,547,Mix with honey,Antifungal,Stomach Upset,Vata-Pitta,Kapha
Ashwagandha,Leaf,Mental Stress,Indigestion,Digestive Aid,Tablets,454,Mix with honey,Anti-inflammatory,Headache,Vata-Pitta,Kapha
Neem,Fruit,Mental Stress,Headache,Anti-hypertensive,Extract,462,Apply externally,Hepatoprotective,Headache,Tridosha,Pitta
Manjistha,Leaf,Mental Stress,Headache,Mental Calmness,Juice,790,Apply externally,Antifungal,Stomach Upset,Vata-Kapha,Pitta
Shatavari,Root,Mental Stress,Anxiety,Anti-inflammatory,Powder,501,Take before sleep,Antibacterial,Diarrhea,Pitta,Pitta
Manjistha,Root,Inflammation,Breathing Difficulty,Mental Calmness,Churna,258,Take on an empty stomach,Adaptogenic,Headache,Vata-Pitta,Kapha
Triphala,Flower,Arthritis,Anxiety,Mental Calmness,Extract,967,Take with warm water,Antibacterial,Diarrhea,Vata-Pitta,Kapha
Brahmi,Leaf,Liver Disorders,Cough,Antiseptic,Juice,859,Take on an empty stomach,Antifungal,Mild Nausea,Kapha,Vata
Triphala,Seed,Mental Stress,High Blood Pressure,Anti-inflammatory,Oil,161,Consume after meals,Antibacterial,Allergic Reaction,Pitta-Kapha,Vata
Brahmi,Seed,Respiratory Issues,Fatigue,Anti-hypertensive,Juice,622,Mix with honey,Hepatoprotective,None,Vata,Kapha
Tulsi,Flower,Skin Diseases,Fatigue,Antiseptic,Decoction,526,Apply externally,Analgesic,Stomach Upset,Kapha,Vata
Amla,Root,Arthritis,Breathing Difficulty,Adaptogen,Powder,447,Take before sleep,Antifungal,Mild Nausea,Pitta,Pitta
Shatavari,Bark,Digestive Disorders,Fever,Anti-hypertensive,Juice,135,Apply externally,Antipyretic,Headache,Vata-Kapha,Pitta
Haritaki,Seed,Digestive Disorders,Joint Pain,Antiseptic,Capsules,294,Take on an empty stomach,Hepatoprotective,Headache,Vata,Kapha
Haritaki,Seed,Digestive Disorders,Joint Pain,Digestive Aid,Extract,986,Take with warm water,Antibacterial,Diarrhea,Tridosha,Pitta
Neem,Fruit,Skin Diseases,Indigestion,Digestive Aid,Tablets,861,Take before sleep,Hepatoprotective,Allergic Reaction,Kapha,Pitta
Neem,Flower,Respiratory Issues,Breathing Difficulty,Antioxidant,Churna,175,Take before sleep,Antiviral,Headache,Vata-Pitta,Pitta
Ashwagandha,Bark,Respiratory Issues,High Blood Pressure,Adaptogen,Capsules,839,Apply externally,Hypoglycemic,Allergic Reaction,Kapha,Kapha
Shatavari,Flower,Liver Disorders,Breathing Difficulty,Digestive Aid,Extract,226,Apply externally,Analgesic,Mild Nausea,Tridosha,Kapha
Triphala,Bark,Skin Diseases,Joint Pain,Anti-inflammatory,Powder,352,Take with warm water,Anti-hypertensive,Diarrhea,Tridosha,Vata
Ashwagandha,Root,Arthritis,Skin Rashes,Antiseptic,Juice,467,Take before sleep,Adaptogenic,None,Vata,Vata
Triphala,Bark,Respiratory Issues,Skin Rashes,Adaptogen,Decoction,875,Take with warm water,Hepatoprotective,Mild Nausea,Vata-Kapha,Kapha
Shatavari,Root,Inflammation,Inflammation,Adaptogen,Powder,722,Mix with honey,Adaptogenic,Diarrhea,Tridosha,Pitta
Shatavari,Bark,Liver Disorders,Headache,Digestive Aid,Capsules,537,Take twice daily,Adaptogenic,Headache,Vata-Kapha,Vata
Haritaki,Root,Digestive Disorders,Anxiety,Detoxification,Extract,311,Take twice daily,Anti-inflammatory,Drowsiness,Vata-Pitta,Vata
Manjistha,Flower,Digestive Disorders,Skin Rashes,Mental Calmness,Juice,261,Take with warm water,Anti-inflammatory,Drowsiness,Kapha,Vata
Brahmi,Fruit,Skin Diseases,Indigestion,Adaptogen,Churna,603,Apply externally,Anti-hypertensive,Headache,Pitta-Kapha,Pitta
Brahmi,Fruit,Mental Stress,Cough,Adaptogen,Churna,294,Take before sleep,Antiviral,Allergic Reaction,Kapha,Pitta
Triphala,Bark,Digestive Disorders,Anxiety,Detoxification,Decoction,921,Consume after meals,Adaptogenic,Mild Nausea,Vata-Kapha,Pitta
Amla,Seed,Liver Disorders,Headache,Anti-hypertensive,Juice,713,Take with warm water,Antifungal,None,Kapha,Vata
Shatavari,Bark,Diabetes,Fever,Immune Booster,Tablets,602,Consume after meals,Anti-inflammatory,Mild Nausea,Pitta-Kapha,Vata
Shatavari,Bark,Respiratory Issues,Cough,Adaptogen,Extract,768,Take on an empty stomach,Antipyretic,Drowsiness,Pitta,Vata
Guggul,Flower,Liver Disorders,Cough,Anti-hypertensive,Churna,909,Take before sleep,Adaptogenic,Drowsiness,Vata-Kapha,Vata
Tulsi,Root,Respiratory Issues,Indigestion,Anti-inflammatory,Oil,834,Take on an empty stomach,Adaptogenic,Mild Nausea,Vata,Vata
Haritaki,Seed,Diabetes,Headache,Mental Calmness,Tablets,367,Mix with honey,Antiviral,None,Vata-Pitta,Kapha
Manjistha,Flower,Liver Disorders,Breathing Difficulty,Immune Booster,Juice,209,Take on an empty stomach,Analgesic,Allergic Reaction,Vata-Kapha,Pitta
Haritaki,Root,Mental Stress,Breathing Difficulty,Anti-inflammatory,Extract,155,Take twice daily,Anti-inflammatory,Diarrhea,Vata,Kapha
Neem,Flower,Respiratory Issues,Stress,Mental Calmness,Oil,564,Take with warm water,Analgesic,Mild Nausea,Pitta-Kapha,Kapha
Ashwagandha,Leaf,Skin Diseases,Skin Rashes,Digestive Aid,Extract,413,Take with warm water,Antibacterial,Mild Nausea,Tridosha,Vata
Amla,Bark,Skin Diseases,Cough,Antiseptic,Capsules,730,Mix with honey,Antibacterial,Mild Nausea,Vata-Pitta,Pitta
Guggul,Leaf,Mental Stress,High Blood Pressure,Anti-hypertensive,Churna,307,Take on an empty stomach,Anti-hypertensive,Mild Nausea,Kapha,Kapha
Ashwagandha,Flower,Hypertension,Cough,Detoxification,Churna,490,Take before sleep,Anti-hypertensive,Allergic Reaction,Vata-Pitta,Pitta
Brahmi,Root,Arthritis,Fatigue,Digestive Aid,Extract,430,Mix with honey,Antipyretic,Stomach Upset,Vata-Pitta,Kapha
Ashwagandha,Fruit,Arthritis,Headache,Antioxidant,Juice,544,Consume after meals,Hepatoprotective,Allergic Reaction,Vata,Pitta
Manjistha,Fruit,Liver Disorders,Joint Pain,Antioxidant,Capsules,921,Mix with honey,Anti-hypertensive,Stomach Upset,Vata-Kapha,Vata
Haritaki,Leaf,Hypertension,Fever,Anti-hypertensive,Decoction,854,Consume after meals,Analgesic,Stomach Upset,Kapha,Kapha
Triphala,Bark,Liver Disorders,Anxiety,Antioxidant,Juice,322,Take twice daily,Adaptogenic,Mild Nausea,Kapha,Pitta
Guggul,Fruit,Liver Disorders,Skin Rashes,Immune Booster,Powder,654,Take on an empty stomach,Hypoglycemic,Drowsiness,Vata-Kapha,Vata
Manjistha,Leaf,Inflammation,Fever,Antiseptic,Oil,836,Apply externally,Analgesic,Drowsiness,Pitta-Kapha,Kapha
Brahmi,Bark,Hypertension,Breathing Difficulty,Antioxidant,Extract,255,Take with warm water,Antifungal,Drowsiness,Pitta-Kapha,Vata
Guggul,Seed,Inflammation,Inflammation,Digestive Aid,Tablets,344,Take twice daily,Antibacterial,Stomach Upset,Vata-Kapha,Kapha
Tulsi,Bark,Hypertension,Inflammation,Immune Booster,Capsules,984,Take on an empty stomach,Analgesic,Allergic Reaction,Vata-Pitta,Vata
Brahmi,Fruit,Skin Diseases,Headache,Antiseptic,Extract,820,Mix with honey,Analgesic,Drowsiness,Pitta-Kapha,Kapha
Shatavari,Fruit,Diabetes,Joint Pain,Immune Booster,Extract,867,Consume after meals,Hypoglycemic,Diarrhea,Vata,Pitta
Manjistha,Bark,Hypertension,Cough,Detoxification,Tablets,975,Apply externally,Antiviral,Stomach Upset,Kapha,Pitta
Tulsi,Root,Hypertension,Cough,Adaptogen,Decoction,381,Take with warm water,Hypoglycemic,Drowsiness,Pitta,Pitta
Shatavari,Flower,Skin Diseases,Skin Rashes,Antioxidant,Decoction,909,Take on an empty stomach,Antiviral,Stomach Upset,Pitta-Kapha,Vata
Guggul,Leaf,Skin Diseases,Indigestion,Anti-hypertensive,Oil,422,Apply externally,Adaptogenic,None,Vata,Vata
Triphala,Fruit,Arthritis,Anxiety,Anti-inflammatory,Extract,930,Take twice daily,Antifungal,Mild Nausea,Vata-Kapha,Pitta
Ashwagandha,Root,Diabetes,Inflammation,Anti-inflammatory,Juice,467,Take with warm water,Antibacterial,None,Tridosha,Pitta
Triphala,Leaf,Inflammation,Skin Rashes,Antioxidant,Tablets,611,Apply externally,Antibacterial,Headache,Tridosha,Vata
Amla,Flower,Diabetes,Cough,Mental Calmness,Extract,993,Take before sleep,Antipyretic,Allergic Reaction,Pitta-Kapha,Vata
Amla,Flower,Inflammation,Fatigue,Detoxification,Oil,667,Consume after meals,Anti-hypertensive,Allergic Reaction,Pitta-Kapha,Vata
Manjistha,Fruit,Inflammation,Fever,Adaptogen,Tablets,188,Take on an empty stomach,Anti-hypertensive,Mild Nausea,Pitta-Kapha,Kapha
Amla,Bark,Inflammation,Anxiety,Antioxidant,Powder,999,Take before sleep,Antipyretic,Diarrhea,Kapha,Kapha
Shatavari,Bark,Respiratory Issues,Indigestion,Antiseptic,Churna,726,Take twice daily,Hypoglycemic,Allergic Reaction,Vata-Kapha,Pitta
Tulsi,Seed,Arthritis,Inflammation,Anti-inflammatory,Powder,843,Take twice daily,Hypoglycemic,Mild Nausea,Tridosha,Vata
Guggul,Fruit,Liver Disorders,Skin Rashes,Antiseptic,Decoction,481,Take twice daily,Antibacterial,Drowsiness,Pitta,Kapha
Manjistha,Leaf,Skin Diseases,Skin Rashes,Antiseptic,Decoction,402,Take twice daily,Anti-inflammatory,None,Vata,Kapha
Ashwagandha,Fruit,Skin Diseases,Anxiety,Anti-hypertensive,Churna,429,Consume after meals,Analgesic,Mild Nausea,Pitta-Kapha,Pitta
Manjistha,Seed,Diabetes,Fatigue,Anti-inflammatory,Powder,860,Apply externally,Antibacterial,Mild Nausea,Pitta-Kapha,Pitta
Amla,Seed,Inflammation,Cough,Mental Calmness,Extract,662,Mix with honey,Antiviral,Mild Nausea,Tridosha,Vata
Guggul,Fruit,Digestive Disorders,Fatigue,Adaptogen,Juice,976,Take twice daily,Hypoglycemic,Drowsiness,Vata-Pitta,Pitta
Haritaki,Fruit,Respiratory Issues,Headache,Adaptogen,Powder,668,Take before sleep,Hepatoprotective,None,Pitta-Kapha,Pitta
Triphala,Seed,Liver Disorders,Inflammation,Anti-hypertensive,Juice,677,Take with warm water,Anti-inflammatory,None,Pitta,Vata
